"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3695829";"";"None";"503.60";"2";"6.18";"BDBM147272";"Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3N)cc12";"IC50";"'='";"32.0";"nM";"7.50";"";"284595";"UO_0000065";"14.88";"0.27";"1.31";"7.70";"1";"CHEMBL3706273";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan-PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μM downwards, was added to wells of black 384-well low-volume plates (Greiner) to a total volume of 18 μL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium. Fold change over DMSO was calculated using GraphPad Prism Software (La Jolla, Calif.) by calculating 520 nm/490 nm ratio. Graphs were plotted as fold change of FRET signal for compound treatment over DMSO-only control.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638687";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"32.0"
"CHEMBL3695861";"";"None";"514.71";"2";"8.76";"BDBM147306";"Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)(C)C)c3)cc12";"IC50";"'='";"65.0";"nM";"7.19";"";"284630";"UO_0000065";"13.96";"0.25";"-1.57";"21.12";"0";"CHEMBL3706273";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan-PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μM downwards, was added to wells of black 384-well low-volume plates (Greiner) to a total volume of 18 μL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium. Fold change over DMSO was calculated using GraphPad Prism Software (La Jolla, Calif.) by calculating 520 nm/490 nm ratio. Graphs were plotted as fold change of FRET signal for compound treatment over DMSO-only control.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638687";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"65.0"
"CHEMBL82193";"";"None";"499.61";"1";"6.91";"13";"CCCCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)(Oc1ccccc1)C(=O)O";"IC50";"'='";"2241.0";"nM";"5.65";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL760384";"Displacement of PPARgamma agonist from human PPAR gamma receptor";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148303";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"2241.0"
"CHEMBL92130";"";"None";"507.61";"2";"6.31";"22";"CCCc1cc(Oc2ccc(OC)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"12.85";"0.25";"0.21";"7.85";"0";"CHEMBL759452";"In vitro binding affinity against human peroxisome proliferator activated receptor gamma";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136170";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"0.3"
"CHEMBL257180";"";"None";"518.61";"2";"5.69";"17a";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2=C(C(=O)O)CCN(C(=O)OCC(C)C)C2)cc1";"IC50";"'='";"1170.0";"nM";"5.93";"";"";"UO_0000065";"11.44";"0.21";"0.24";"5.81";"0";"CHEMBL935697";"Binding affinity at human PPARalpha by fluorescence polarization";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145588";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"1.17"
"CHEMBL471828";"";"None";"366.44";"0";"4.65";"1h";"O=S(=O)(/C=C/c1ccccc1)Oc1ccc(OCc2ccccc2)cc1";"IC50";"'='";"703.0";"nM";"6.15";"";"";"UO_0000065";"16.79";"0.32";"1.50";"11.70";"0";"CHEMBL1008816";"Displacement of [3H]BRL49653 from PPARgamma ligand binding domain by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152223";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"703.0"
"CHEMBL491751";"";"None";"494.55";"1";"5.07";"3f";"Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)nc2CC(=O)O)c1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"16.79";"0.31";"3.23";"8.04";"0";"CHEMBL953558";"Binding affinity to PPARgamma by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153276";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"0.005"
"CHEMBL593801";"";"None";"415.49";"0";"4.89";"17e";"Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2cccn2)cc1";"IC50";"'='";"145.0";"nM";"6.84";"";"";"UO_0000065";"16.46";"0.30";"1.95";"8.43";"0";"CHEMBL1066118";"Displacement of [3H2]nTZD3 from GST-tagged human PPARgamma expressed in Escherichia coli by SPA";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152634";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"0.145"
"CHEMBL496534";"";"None";"468.92";"0";"4.79";"30";"Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4cccc(Cl)c43)c2)c(C(=O)O)c1";"IC50";"'='";"794.33";"nM";"6.10";"";"";"UO_0000065";"13.01";"0.26";"1.31";"5.78";"0";"CHEMBL1001153";"Displacement of radiolabeled ligand from human PPARgamma by competition-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141686";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"6.1"
"CHEMBL4095771";"";"None";"441.58";"0";"4.48";"4h";"CC(C)N(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1nc2ccccc2s1";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"10.64";"0.21";"0.22";"6.57";"0";"CHEMBL4021665";"Transrepression activity at human PPARgamma expressed in HEK293 cells assessed as inhibition of TNFalpha induced NF-kappaB promoter activity pretreated for 4 hrs followed by TNFalpha stimulation after 3 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020745";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";"";"20.0"
"CHEMBL4091398";"";"None";"397.48";"0";"4.11";"3l";"O=C1NC(=O)/C(=C/c2ccc(OCCNc3nc4ccccc4s3)cc2)S1";"IC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"12.21";"0.25";"0.74";"6.04";"0";"CHEMBL4021665";"Transrepression activity at human PPARgamma expressed in HEK293 cells assessed as inhibition of TNFalpha induced NF-kappaB promoter activity pretreated for 4 hrs followed by TNFalpha stimulation after 3 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020745";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";"";"14.0"
"CHEMBL267147";"";"None";"506.52";"2";"6.67";"28a";"O=C(O)COc1ccc(SCc2c(F)cccc2OCc2ccc(C(F)(F)F)cc2)c2c1CCC2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL896363";"Displacement of [3H]5-(4-(3-(5-methyl-2-phenyloxazol-4-yl)propanoyl)benzyl)thiazolidine-2,4-dione from human PPARgamma after 2 hrs by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148881";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";""
"CHEMBL234660";"";"None";"462.49";"1";"6.35";"15";"Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)ccc1OCC(=O)O";"IC50";"'>'";"11000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL896363";"Displacement of [3H]5-(4-(3-(5-methyl-2-phenyloxazol-4-yl)propanoyl)benzyl)thiazolidine-2,4-dione from human PPARgamma after 2 hrs by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148881";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"11000.0"
"CHEMBL392951";"";"None";"506.52";"2";"6.67";"28c";"O=C(O)COc1ccc(SCc2cccc(F)c2OCc2ccc(C(F)(F)F)cc2)c2c1CCC2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL896363";"Displacement of [3H]5-(4-(3-(5-methyl-2-phenyloxazol-4-yl)propanoyl)benzyl)thiazolidine-2,4-dione from human PPARgamma after 2 hrs by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148881";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";""
"CHEMBL471829";"";"None";"332.38";"0";"3.24";"1i";"CCOC(=O)c1ccc(OS(=O)(=O)/C=C/c2ccccc2)cc1";"IC50";"'='";"747.0";"nM";"6.13";"";"";"UO_0000065";"18.43";"0.36";"2.89";"8.79";"0";"CHEMBL1008816";"Displacement of [3H]BRL49653 from PPARgamma ligand binding domain by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152223";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"747.0"
"CHEMBL411118";"";"None";"512.56";"1";"4.94";"(-)-19";"COc1ccc(N2C(=O)[C@@H](Cc3ccc(OCCc4nc(-c5ccccc5)oc4C)cc3)[C@H]2C(=O)O)cc1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"14.43";"0.27";"2.46";"7.25";"0";"CHEMBL933079";"Inhibition of PPARgamma";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142250";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.04"
"CHEMBL257891";"";"None";"512.56";"1";"4.94";"(+)-18";"COc1ccc(N2C(=O)[C@H](Cc3cccc(OCCc4nc(-c5ccccc5)oc4C)c3)[C@@H]2C(=O)O)cc1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"11.63";"0.21";"1.02";"5.84";"0";"CHEMBL933079";"Inhibition of PPARgamma";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142250";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"1.1"
"CHEMBL561776";"";"None";"327.46";"1";"5.71";"5, E-5-NO2-18:1";"CCCCCCCCCCCC/C=C(\CCCC(=O)O)[N+](=O)[O-]";"IC50";"'='";"1680.0";"nM";"5.78";"";"";"UO_0000065";"17.63";"0.34";"0.06";"7.18";"0";"CHEMBL1062956";"Displacement of [3H2]nTZD3 from GST-tagged human recombinant PPARgamma by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151944";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"1.68"
"CHEMBL593796";"";"None";"416.48";"0";"4.29";"rac-17i";"Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)n2nccn2)cc1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"19.93";"0.37";"4.01";"8.83";"0";"CHEMBL1066118";"Displacement of [3H2]nTZD3 from GST-tagged human PPARgamma expressed in Escherichia coli by SPA";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152634";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"0.005"
"CHEMBL590983";"";"None";"576.76";"2";"8.86";"17a";"CCCc1c(SC)c2cc(NC(=O)C(CC)c3ccccc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"12.91";"0.24";"-1.42";"10.44";"0";"CHEMBL1068981";"Displacement of radiolabeled ((5-{4-[Methyl-pyridin-2yl-amino)-ethoxy]-benzyl}-thiazolidine-2,4-dione) from human PPARgamma ligand binding domain expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"0.036"
"CHEMBL602670";"";"None";"516.64";"2";"7.03";"7d";"Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCCCc3ccccc3)cc12";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"14.99";"0.27";"0.71";"10.86";"0";"CHEMBL1068981";"Displacement of radiolabeled ((5-{4-[Methyl-pyridin-2yl-amino)-ethoxy]-benzyl}-thiazolidine-2,4-dione) from human PPARgamma ligand binding domain expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"0.018"
"CHEMBL118756";"";"None";"451.56";"1";"5.84";"12";"CCCc1cc(C2CCCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1";"IC50";"'='";"490.0";"nM";"6.31";"";"";"UO_0000065";"13.97";"0.26";"0.47";"8.54";"0";"CHEMBL759453";"In vitro binding affinity against human peroxisome proliferator activated receptor gamma";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"0.49"
"CHEMBL3695832";"";"None";"516.64";"2";"7.55";"BDBM147275";"CC[C@@H](NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1";"IC50";"'='";"0.1";"nM";"10.00";"";"284598";"UO_0000065";"19.36";"0.35";"2.45";"14.02";"0";"CHEMBL3706273";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan-PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μM downwards, was added to wells of black 384-well low-volume plates (Greiner) to a total volume of 18 μL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium. Fold change over DMSO was calculated using GraphPad Prism Software (La Jolla, Calif.) by calculating 520 nm/490 nm ratio. Graphs were plotted as fold change of FRET signal for compound treatment over DMSO-only control.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638687";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"0.1"
"CHEMBL477627";"";"None";"317.39";"0";"1.65";"9d, H-L-Trp-L-Leu-OH";"CC(C)C[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O";"IC50";"'='";"25800.0";"nM";"4.59";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1019546";"Antagonist activity at human PPARgamma receptor expressed in Saccharomyces cerevisiae AH109 co-transfected with mouse CBP assessed as inhibition of rosiglitazone-induced LBD-CBP interaction by alpha-galactosidase based yeast two hybrid assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154460";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";"";"";"25.8"
"CHEMBL181656";"";"None";"416.47";"0";"4.94";"1g";"CO[C@@H](Cc1ccc(C#CCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"18.94";"0.35";"2.95";"12.13";"0";"CHEMBL828105";"Mean inhibitory concentration against human peroxisome proliferator-activated receptor gamma";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145231";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"13.0"
"CHEMBL3695811";"";"None";"547.61";"2";"7.07";"BDBM147252";"Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccc([N+](=O)[O-])cc3)cc12";"IC50";"'='";"2.0";"nM";"8.70";"";"284574";"UO_0000065";"15.89";"0.29";"1.63";"7.60";"1";"CHEMBL3706273";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan-PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μM downwards, was added to wells of black 384-well low-volume plates (Greiner) to a total volume of 18 μL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium. Fold change over DMSO was calculated using GraphPad Prism Software (La Jolla, Calif.) by calculating 520 nm/490 nm ratio. Graphs were plotted as fold change of FRET signal for compound treatment over DMSO-only control.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638687";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"2.0"
"CHEMBL3695815";"";"None";"524.57";"2";"6.88";"BDBM147257";"Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(F)c(F)c3)cc12";"IC50";"'='";"31.0";"nM";"7.51";"";"284579";"UO_0000065";"14.31";"0.26";"0.63";"10.53";"0";"CHEMBL3706273";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan-PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μM downwards, was added to wells of black 384-well low-volume plates (Greiner) to a total volume of 18 μL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium. Fold change over DMSO was calculated using GraphPad Prism Software (La Jolla, Calif.) by calculating 520 nm/490 nm ratio. Graphs were plotted as fold change of FRET signal for compound treatment over DMSO-only control.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638687";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"31.0"
